binary_acc,loss,val_binary_acc,val_loss,epoch
0.5284374952316284,0.7095063924789429,0.47881171107292175,0.6950098872184753,0
0.5665624737739563,0.684950590133667,0.48012232780456543,0.7609403133392334,1
0.5728124976158142,0.6776488423347473,0.5421581268310547,0.6898200511932373,2
0.5993750095367432,0.6670867800712585,0.5168195962905884,0.7385669350624084,3
0.5971875190734863,0.667397141456604,0.5211883187294006,0.8957010507583618,4
0.6031249761581421,0.6642723083496094,0.506334662437439,0.7112717032432556,5
